;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
2021-04-13;18;18;6;12;12;8;6;18;12;12;12;6;12;6;0;18;12;0;12;12;12;18;18;18;4;12;6;12;8;8;12;128;40;88;96;42;12;0;0;12;16;0;0;0;12;24;0;12;0;6;12;0;6;16;0;72;32;0;0;0;18;90;;0;0;6;48;32;0;0;18;0;0;0;0;0;0;0;0;0;0;8;48;18;184;2;0;45;27;4;2;12;0;56;26;0;0;54;114;12;0;24;0;0;0;6;18;24;54;66;42;48;0;0;4;0;12;0;0;138;6;12;4;0;0;0;0;0;6;26;0;0;0;0;16;6;19;30;54;32;0;6;4;30;30;40;18;18;30;0;0;44;54;54;24;24;0;42;36;0;0;18;0;12;0;0;0;16;0;4;12;4;0;0;2;2;0;24;0;20;64;8;24;120;0
2021-04-14;42;78;78;66;42;48;30;24;36;156;24;18;12;12;18;12;6;24;18;138;126;78;144;150;0;102;84;54;8;20;24;48;16;48;200;72;114;18;0;120;8;12;6;48;72;24;12;12;8;12;0;8;18;128;64;40;24;98;16;36;18;12;;0;0;6;72;24;6;0;0;0;12;6;0;0;24;6;10;8;42;40;30;24;56;18;30;9;0;4;6;0;0;20;30;0;0;192;118;18;34;28;6;18;0;12;18;58;120;126;48;56;12;8;0;6;24;24;48;186;12;18;20;0;6;8;2;0;0;20;8;8;8;16;0;0;100;74;50;24;28;12;38;24;30;24;42;12;36;0;0;4;128;84;24;6;0;42;12;0;0;30;0;18;20;12;4;0;0;0;24;4;0;0;0;0;0;16;6;0;56;0;24;216;0
2021-04-15;0;0;0;6;0;8;0;0;0;6;0;0;6;0;0;0;0;0;12;0;0;6;6;0;0;0;0;0;0;0;0;32;0;0;24;6;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;24;0;32;0;8;0;2;24;0;;0;0;0;88;0;4;0;18;0;0;0;0;0;0;0;2;0;0;16;78;60;0;0;0;9;18;4;0;0;0;30;36;0;0;468;140;42;12;36;24;12;0;12;0;30;66;78;96;88;0;4;4;12;30;0;18;198;0;12;4;0;0;0;0;8;24;30;0;0;0;0;0;0;50;20;44;40;4;114;0;144;42;16;36;6;48;0;0;0;100;68;36;30;0;36;30;0;0;54;0;12;0;0;0;4;0;4;0;0;0;0;2;6;0;48;0;0;120;0;48;224;42
2021-04-16;12;48;30;48;24;32;30;18;18;66;24;18;6;6;18;12;18;12;12;60;90;54;96;78;8;72;66;36;28;20;24;48;48;0;48;42;72;12;0;144;8;12;12;12;30;42;24;24;8;12;12;0;12;144;32;0;32;98;32;62;18;108;;0;0;12;40;16;6;0;84;0;6;6;0;0;24;18;18;4;36;66;54;42;88;32;12;18;9;38;34;12;0;30;20;6;0;192;128;36;22;36;16;0;0;24;0;30;120;138;84;44;8;12;4;6;18;0;48;162;18;24;16;6;12;24;10;16;30;30;16;4;4;4;20;0;125;122;148;16;20;24;12;24;30;16;42;36;36;0;0;20;110;86;36;36;0;90;102;0;0;36;0;24;20;16;0;12;4;0;20;4;4;4;0;0;6;32;0;24;72;0;16;152;54
2021-04-17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;2;18;0;;0;0;0;40;0;0;0;30;0;0;0;0;0;0;0;0;0;0;2;60;36;24;2;0;9;0;0;0;0;0;20;20;66;0;210;50;0;6;12;0;0;0;6;0;6;0;6;6;44;0;4;4;0;0;0;0;132;6;0;4;0;0;8;0;0;0;20;0;0;0;0;0;0;15;30;32;8;0;0;0;0;0;16;6;6;72;0;0;4;78;40;24;0;0;18;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;56;0;16;96;18
2021-04-19;18;42;30;12;6;24;42;30;18;108;24;18;6;0;24;6;0;18;18;54;96;90;102;72;0;66;102;42;40;40;30;112;40;24;176;54;60;0;0;138;8;24;18;6;60;12;36;18;16;6;0;0;6;160;40;104;24;106;0;90;42;0;;0;0;0;56;0;4;0;12;0;6;12;8;16;42;30;16;8;6;28;66;54;264;18;18;18;9;70;62;0;0;20;30;6;0;234;74;42;12;36;0;0;0;42;18;30;120;138;78;52;16;0;4;18;6;0;120;132;24;12;8;6;6;224;142;0;6;20;24;6;8;2;0;0;101;74;106;8;14;36;26;30;42;16;54;30;36;0;0;8;54;56;36;12;4;66;48;0;0;54;0;6;20;16;0;8;28;0;24;12;20;12;0;0;6;22;6;0;40;0;16;120;36
2021-04-20;18;48;48;18;30;24;24;24;12;18;18;18;6;24;0;6;6;6;36;18;24;24;54;36;12;30;18;18;0;24;12;248;24;56;80;30;18;0;0;30;24;0;0;6;24;24;0;0;8;6;0;0;36;40;0;72;40;8;0;6;126;30;;0;0;12;40;24;2;0;48;0;0;0;0;0;0;0;2;0;0;14;48;24;160;2;0;0;18;86;68;0;0;0;30;0;0;114;76;18;18;22;6;6;0;0;0;24;66;84;54;52;0;8;8;12;6;18;0;150;12;6;20;0;0;16;0;16;0;30;0;0;0;0;20;0;83;53;88;40;10;12;0;24;36;24;0;12;30;0;0;8;72;52;36;18;0;48;48;0;0;30;0;18;0;4;0;4;0;4;32;24;4;4;0;0;0;24;0;0;48;0;24;88;12
2021-04-21;12;66;72;30;24;24;12;36;30;156;30;12;6;6;24;12;12;18;24;66;138;120;150;96;4;96;72;48;4;4;42;16;0;0;112;84;114;18;0;132;0;24;24;42;48;42;18;24;16;6;6;4;6;136;64;8;0;178;0;86;78;6;;0;0;6;40;0;6;0;18;0;6;0;0;0;30;12;20;6;44;16;48;30;176;26;24;18;0;40;34;12;0;0;32;24;0;192;134;24;66;48;6;24;18;6;12;42;72;120;84;88;0;0;0;18;18;48;42;156;6;6;0;0;0;168;138;0;6;20;16;2;6;10;0;0;130;93;66;0;24;24;20;18;36;40;36;30;48;0;0;8;126;90;30;18;4;66;72;0;0;30;0;12;4;8;0;4;12;0;0;4;4;0;0;0;0;38;12;28;64;0;32;208;36
2021-04-22;0;0;0;6;0;0;6;0;0;0;6;0;6;0;0;0;0;0;6;0;0;6;6;6;0;0;0;6;0;0;0;32;8;8;72;6;0;0;0;18;0;0;0;0;0;12;0;0;0;0;0;0;12;8;0;72;8;28;0;14;108;0;;0;0;30;40;0;0;0;24;0;0;0;0;0;0;0;0;0;0;4;78;60;0;0;0;72;9;56;48;12;0;0;30;24;0;408;146;30;18;16;22;18;0;12;12;34;54;54;72;88;0;0;8;0;12;0;6;180;0;12;28;0;0;8;0;0;0;36;0;0;0;0;0;0;84;48;62;0;10;6;10;24;18;24;30;24;48;0;0;24;162;114;60;12;0;54;42;0;0;54;0;24;8;8;0;16;0;8;36;8;0;0;0;2;0;56;0;0;120;8;32;240;54
2021-04-23;0;12;12;18;12;32;18;0;18;84;12;6;0;6;36;6;0;18;12;78;84;66;48;54;4;102;96;36;24;24;24;264;8;104;168;12;48;0;0;120;8;18;12;12;54;30;18;12;8;12;12;0;0;112;32;104;8;120;0;96;66;18;;0;0;6;32;24;4;0;60;0;0;0;0;0;0;6;26;6;12;58;48;36;144;24;12;18;9;138;110;6;0;30;30;0;0;156;100;42;40;42;6;6;0;6;6;42;120;174;120;72;8;0;0;0;18;12;66;228;36;42;16;10;6;32;80;0;0;20;20;2;2;0;12;4;219;153;128;8;22;24;20;48;18;32;42;24;48;0;0;0;90;80;36;30;0;78;42;0;0;60;0;0;12;16;0;12;12;0;20;4;4;0;0;0;0;32;0;40;40;0;24;144;18
2021-04-24;12;12;12;12;12;16;18;0;0;6;12;6;0;0;0;6;0;0;6;0;6;12;24;18;12;6;0;0;0;8;18;16;16;8;56;12;18;0;0;12;16;0;0;0;6;0;0;0;0;0;0;0;18;24;0;16;16;18;8;6;36;0;;0;0;0;64;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;42;24;32;4;0;0;9;0;0;0;0;0;30;0;0;132;80;0;0;6;0;0;0;6;0;0;6;0;6;40;0;4;0;0;0;0;0;138;0;0;4;0;0;0;0;0;0;20;0;0;0;0;0;0;15;42;24;0;0;0;4;6;0;16;0;12;6;0;0;0;40;32;12;0;0;30;24;0;0;0;6;6;0;0;0;4;0;0;0;0;0;0;0;0;0;24;0;0;40;0;16;112;24
2021-04-26;12;66;72;30;0;32;24;24;6;72;36;24;24;6;24;30;6;24;30;54;90;102;114;90;8;78;78;18;40;36;42;176;40;16;200;30;84;0;12;150;0;24;12;12;72;36;30;42;24;0;0;0;24;152;64;72;24;136;16;88;60;0;;4;0;6;24;8;6;0;24;0;6;6;8;8;36;6;20;8;30;38;84;48;96;26;24;0;0;62;48;6;0;0;30;6;0;48;90;36;36;54;6;0;0;18;0;48;126;192;66;52;12;0;0;24;24;12;108;126;6;24;4;0;18;104;100;0;0;16;32;8;8;0;20;0;127;111;108;8;26;18;22;36;36;0;42;24;54;2;0;16;48;110;42;18;4;78;54;0;0;54;0;6;32;16;0;12;12;0;28;16;24;20;0;0;6;44;12;0;48;0;16;144;30
2021-04-27;18;18;24;18;18;24;12;24;18;18;12;0;12;0;0;0;0;0;24;12;18;24;36;24;0;0;6;18;0;16;12;64;64;24;56;18;12;0;0;30;16;0;0;6;18;12;0;0;0;0;12;4;18;32;0;0;32;20;0;14;48;30;;0;0;6;56;0;6;0;30;0;0;0;0;0;0;0;0;0;0;14;42;18;368;0;0;9;9;30;24;0;0;0;30;0;0;48;104;18;10;22;4;0;0;0;6;16;42;54;72;56;0;16;0;0;12;0;6;174;18;0;4;8;0;0;0;128;0;20;0;0;0;0;0;0;60;20;84;8;6;6;6;36;114;24;12;18;30;0;0;8;146;50;24;6;0;54;42;0;0;30;0;12;0;4;0;4;0;0;16;8;0;0;0;0;0;24;0;0;88;8;24;152;30
2021-04-28;24;48;72;42;30;56;30;24;36;114;18;18;12;12;36;18;6;12;24;84;84;132;180;108;0;150;102;24;48;52;30;104;48;88;248;60;102;0;0;144;0;30;12;24;36;72;12;6;48;12;30;16;0;152;48;80;24;176;0;110;90;0;;0;0;12;136;8;22;0;36;0;6;6;0;0;42;42;16;18;30;42;60;36;176;46;30;18;9;38;32;0;0;70;20;0;0;114;138;36;18;30;18;6;0;24;12;42;150;198;96;108;12;12;4;6;12;12;60;126;18;12;4;0;6;104;76;8;6;30;12;10;6;2;50;4;181;88;80;16;30;36;32;42;60;32;48;30;42;0;0;4;170;106;36;12;0;60;72;4;4;42;0;24;24;16;0;16;4;4;20;20;16;16;0;0;6;30;0;24;112;8;24;312;42
2021-04-29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;72;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;108;0;52;84;0;;0;0;0;112;0;2;0;12;0;0;0;0;0;0;0;32;0;0;40;96;66;16;26;0;18;63;26;20;6;0;70;46;0;0;120;156;48;36;24;18;18;6;12;6;40;78;84;84;76;0;16;4;0;30;6;6;234;0;12;20;8;0;8;0;0;0;50;0;0;0;0;12;6;121;94;70;16;14;12;10;12;36;24;30;42;36;0;0;0;180;124;72;6;4;42;42;0;0;48;0;24;4;0;0;16;0;0;28;0;0;0;0;0;0;48;0;40;120;0;32;240;54
2021-04-30;6;6;0;0;0;8;6;0;0;0;0;0;0;0;0;0;6;0;18;0;0;0;6;0;0;12;0;0;0;0;6;8;24;24;72;6;12;6;0;12;0;0;0;0;0;12;0;0;0;0;0;0;6;32;0;0;16;2;8;4;42;42;;0;0;12;48;0;0;0;18;0;12;6;0;8;18;36;2;0;0;18;84;54;176;0;24;18;0;6;6;0;0;0;30;0;0;66;144;54;34;40;16;12;0;6;6;40;96;78;84;80;0;16;4;0;12;6;48;216;18;24;8;0;0;0;20;0;0;30;0;2;2;22;0;0;46;30;68;8;0;18;0;36;36;32;30;6;24;0;0;0;104;54;48;0;0;60;42;0;0;60;0;0;4;4;0;4;0;4;20;4;0;0;0;0;0;48;0;0;72;0;24;176;48
2021-05-01;12;12;12;0;12;0;12;12;0;12;12;0;0;0;0;0;0;0;0;12;12;12;12;12;0;12;0;12;0;8;12;56;32;0;64;12;12;0;0;12;16;0;0;0;12;12;0;0;0;0;0;0;12;16;0;8;0;0;0;0;42;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;54;176;0;0;0;0;0;0;0;0;0;20;0;0;84;50;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;4;0;0;0;0;120;6;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;17;40;40;16;6;0;4;0;0;0;0;0;0;0;0;12;104;64;36;0;0;24;24;0;0;0;0;0;0;0;0;8;0;4;0;0;0;0;8;8;0;40;0;0;0;0;0;0;0
2021-05-03;36;66;102;48;18;96;30;18;30;132;30;36;24;12;42;30;12;18;24;126;114;114;132;102;0;156;102;78;60;56;48;96;0;32;176;48;72;0;30;186;0;24;24;24;42;42;60;42;16;6;12;4;6;256;56;88;16;96;8;40;54;0;;4;0;0;88;8;2;0;12;0;24;30;8;8;36;48;16;12;38;54;84;60;104;22;30;27;27;20;12;6;0;0;30;6;0;126;54;48;30;66;6;6;6;24;6;60;144;156;114;40;16;0;4;24;24;6;90;102;24;54;12;0;18;8;2;16;6;30;28;10;12;132;0;0;153;90;58;24;30;30;32;156;66;8;42;36;36;2;12;0;106;92;30;18;4;66;54;0;0;48;12;6;20;24;0;24;4;0;32;16;8;20;0;0;0;30;0;0;96;0;24;112;24
2021-05-04;0;0;12;0;6;0;0;6;0;0;18;0;0;0;0;0;0;0;0;18;6;12;0;0;0;0;0;12;0;0;0;152;16;152;216;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;152;16;4;0;2;24;18;;0;0;6;40;0;8;0;18;0;0;0;0;0;0;0;2;0;0;16;60;42;352;4;0;27;18;6;4;0;0;0;40;0;0;258;94;18;16;34;6;6;0;0;0;18;60;66;54;76;0;24;0;0;6;12;6;126;12;6;12;16;0;0;0;8;0;40;0;0;0;0;0;0;70;32;56;8;0;24;0;30;18;16;18;12;24;0;0;16;86;50;24;6;0;36;36;0;0;36;0;0;4;8;0;12;0;0;28;4;0;0;0;0;0;24;6;0;136;0;32;208;30
2021-05-05;66;72;120;42;48;72;48;36;48;114;66;18;12;0;18;30;6;18;36;174;150;174;174;168;12;174;108;42;48;56;48;16;32;8;184;84;108;0;0;186;16;36;60;36;78;78;12;6;16;12;18;0;12;168;64;8;8;148;8;52;24;0;;0;0;18;88;8;8;0;18;0;0;0;0;0;30;0;18;8;42;40;30;42;152;28;42;54;36;12;4;6;0;30;30;0;0;294;108;54;24;0;24;12;0;18;6;46;90;168;60;72;8;4;8;6;12;18;78;114;36;6;12;0;6;0;6;16;6;50;20;12;10;116;30;0;140;80;50;24;34;24;32;102;42;8;42;42;78;2;0;12;102;82;42;12;4;42;42;0;0;30;0;42;20;20;0;20;8;0;20;16;8;0;0;2;0;32;6;20;120;0;24;216;36
2021-05-06;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;12;6;12;12;0;12;4;12;12;0;0;0;6;48;0;72;168;0;12;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12;8;0;88;0;18;0;4;30;0;;0;0;6;40;0;0;0;18;0;0;0;0;0;0;0;0;0;0;14;84;42;0;2;0;9;0;12;4;6;0;50;36;12;0;564;186;30;24;36;12;12;0;18;0;18;84;84;102;88;0;0;0;0;24;6;12;210;6;18;8;0;0;8;0;0;0;36;0;0;0;0;0;0;47;29;66;8;18;18;10;36;30;56;36;18;30;0;0;0;140;74;48;6;4;36;60;0;0;54;0;6;0;0;0;20;0;0;8;0;0;0;4;4;0;48;0;0;200;8;40;264;48
2021-05-07;36;54;66;18;24;64;18;12;18;84;12;30;0;6;36;6;12;24;24;102;96;90;150;96;8;114;72;36;32;32;18;32;40;8;56;42;90;0;6;120;8;12;12;12;18;18;6;12;8;0;0;0;6;144;48;8;24;94;16;42;24;48;;0;0;12;96;16;0;0;18;0;66;60;0;8;18;90;22;10;14;54;78;36;112;32;24;18;9;22;14;6;0;0;30;0;0;192;122;48;16;34;16;6;0;12;0;40;138;132;84;64;16;0;4;0;18;0;54;144;48;18;16;16;12;0;2;8;0;20;28;8;8;56;20;0;146;121;60;8;28;30;20;72;24;24;30;18;42;2;12;4;112;84;24;6;0;60;18;0;0;66;0;12;32;28;0;20;12;0;68;24;20;20;2;2;0;48;0;40;64;0;16;176;30
2021-05-08;12;12;12;12;12;0;12;12;12;12;12;0;0;0;0;0;0;0;0;12;12;12;12;12;8;12;0;12;0;8;12;0;0;0;80;12;12;0;0;12;16;0;0;0;12;0;0;0;0;0;0;0;12;16;0;8;0;0;0;2;18;0;;0;0;0;48;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;48;30;8;0;0;9;0;0;0;0;0;0;86;0;0;186;50;0;0;0;0;0;0;0;0;0;0;0;12;56;0;0;0;0;66;0;0;120;0;0;48;0;0;0;0;0;0;10;0;0;0;0;0;0;7;3;24;8;0;0;0;12;0;8;0;0;0;0;0;12;56;32;24;0;0;24;12;0;0;0;12;0;0;0;0;8;0;0;0;0;0;0;0;0;0;24;0;0;40;0;32;120;30
2021-05-10;30;42;48;30;30;56;36;24;6;90;18;18;12;6;18;30;0;30;24;144;90;114;96;102;0;144;114;36;36;80;30;72;48;24;232;48;66;0;12;126;0;12;12;36;42;48;24;18;0;6;0;8;6;176;32;56;24;58;8;22;24;0;;6;0;6;96;32;8;20;12;0;204;276;8;16;36;270;6;8;30;26;48;48;208;12;42;9;0;14;10;6;0;0;36;6;0;180;66;54;52;36;24;12;0;24;0;60;138;210;66;48;12;16;0;18;24;24;96;72;42;18;44;8;0;0;0;8;12;26;24;12;8;60;20;6;125;126;40;8;20;24;56;126;78;8;48;24;84;2;0;4;88;76;42;12;0;48;36;0;0;48;6;30;36;32;0;12;4;8;72;28;12;12;0;0;6;38;0;0;40;0;24;104;30
2021-05-11;0;18;18;12;18;0;0;12;12;0;24;0;6;0;24;0;6;0;0;30;18;24;18;30;4;12;0;18;0;8;18;80;72;32;168;12;12;0;0;12;16;0;0;0;12;18;0;0;0;0;0;0;0;16;0;64;48;2;0;2;24;48;;0;0;6;80;8;6;0;0;0;0;0;0;0;0;0;0;2;2;12;72;54;504;0;0;18;0;6;6;12;0;0;30;6;0;264;62;36;24;30;12;0;0;0;0;30;84;84;90;48;0;16;4;0;18;18;6;84;18;6;32;10;0;0;0;8;0;10;0;0;0;0;52;12;13;4;46;16;0;6;2;30;30;16;12;36;36;0;0;0;60;26;30;18;0;24;24;0;0;36;12;12;8;12;0;8;4;8;8;4;0;0;0;0;0;24;6;20;88;0;24;120;18
2021-05-12;42;48;54;60;24;24;18;18;12;120;54;36;12;18;66;18;12;30;24;180;144;96;174;144;8;138;120;66;12;24;24;24;32;8;160;42;120;0;12;144;0;18;24;24;36;30;18;24;24;30;6;0;0;168;32;32;40;86;8;32;18;0;;0;0;0;48;16;12;0;24;0;180;228;0;0;42;0;16;8;26;24;30;36;112;20;30;0;18;8;2;0;2;0;26;0;0;240;110;42;42;24;18;6;12;36;18;60;138;126;132;56;4;4;4;6;24;6;48;162;36;12;36;0;12;8;0;0;0;20;20;12;10;72;0;0;114;62;84;16;22;18;62;114;36;8;36;30;60;0;24;4;104;90;30;12;4;24;18;0;0;30;0;6;20;12;0;24;0;0;52;20;24;20;0;0;0;16;6;0;152;0;16;216;36
2021-05-13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;0;4;18;0;;0;0;6;72;0;0;0;18;0;0;0;0;0;0;0;0;0;0;26;66;42;8;2;0;18;18;6;4;0;0;0;52;0;0;504;130;36;44;22;22;18;0;18;12;34;72;96;78;96;0;4;4;0;18;0;6;162;0;12;48;16;0;0;0;0;0;40;0;0;0;0;0;0;39;20;70;8;6;0;14;0;30;32;24;36;54;0;0;0;110;70;66;24;0;42;36;0;0;54;0;12;8;8;0;16;0;4;40;0;0;0;2;6;0;40;0;0;184;0;40;232;48
2021-05-14;36;36;36;36;18;32;6;0;6;66;12;12;18;6;42;6;6;24;24;150;126;96;108;102;0;78;66;60;20;40;18;176;176;216;184;30;72;6;6;144;0;12;0;6;42;18;6;12;0;0;0;0;0;96;32;296;24;136;0;82;18;30;;0;0;12;48;0;6;0;72;0;96;84;0;0;24;174;16;8;22;54;72;48;280;28;18;18;9;18;8;12;0;0;30;6;0;66;100;48;46;46;10;6;0;24;6;36;144;156;102;48;16;12;0;6;24;0;36;144;24;18;20;8;0;8;0;0;0;30;20;2;2;4;60;12;143;114;172;0;14;48;44;36;48;24;36;30;48;2;0;4;72;64;24;18;0;108;78;0;0;66;0;6;28;24;0;12;12;0;56;16;16;4;0;0;0;40;0;52;64;8;32;160;30
2021-05-15;12;12;12;12;12;0;12;12;12;0;12;0;0;0;0;0;0;0;0;12;12;12;12;12;8;0;0;0;0;8;12;16;0;0;40;12;12;0;0;0;16;0;0;0;12;0;0;0;0;0;0;0;12;16;0;24;8;10;0;4;18;0;;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;2;0;0;0;30;30;40;2;0;9;0;0;0;0;0;0;26;0;0;48;60;0;0;0;0;0;0;0;0;0;0;0;12;40;0;0;4;0;6;0;0;108;0;0;8;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;32;0;0;0;2;0;0;8;0;0;0;0;0;0;32;32;24;0;0;36;36;0;0;0;12;0;0;0;0;4;0;0;0;0;0;0;0;0;0;32;0;0;56;0;24;128;36
2021-05-17;24;42;42;36;30;40;6;30;18;84;24;18;30;12;30;18;6;30;18;132;150;96;108;108;8;102;96;42;40;76;30;88;16;16;264;48;36;0;6;150;8;6;0;18;24;36;6;18;16;12;12;4;12;192;32;96;32;102;0;64;30;0;;0;0;12;72;8;6;48;60;0;126;144;8;8;24;198;10;6;22;24;72;60;128;12;30;18;0;2;2;6;0;0;192;12;6;42;68;60;18;30;24;18;0;36;18;24;126;168;72;48;20;4;4;18;30;18;126;60;0;18;48;0;24;0;4;8;0;20;16;10;8;14;0;0;91;138;68;16;20;36;46;42;60;16;54;30;72;0;12;20;96;64;42;30;0;60;54;0;0;48;0;30;36;16;0;20;8;4;52;8;16;16;0;0;0;38;6;0;176;0;16;88;12
2021-05-18;0;6;0;0;6;0;0;0;0;0;6;6;6;0;12;6;6;6;12;12;6;0;12;12;0;0;0;6;4;0;0;112;48;32;120;0;12;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;8;0;40;32;10;0;2;18;30;;6;0;6;24;16;8;0;36;0;0;0;0;0;0;0;0;0;4;8;48;24;352;2;0;18;63;6;4;12;0;0;140;12;0;114;68;36;18;12;30;6;0;0;0;24;72;84;96;40;0;8;4;18;12;6;6;78;12;12;8;0;0;16;0;16;0;10;0;0;0;0;40;0;23;15;80;16;2;12;12;24;30;8;12;18;60;0;0;4;58;48;30;30;0;42;48;4;0;24;0;30;0;4;0;8;0;0;12;12;0;0;0;0;0;38;0;44;144;0;8;112;18
2021-05-19;30;78;48;54;36;40;48;12;18;108;54;24;6;12;36;0;0;18;18;180;120;96;138;138;4;114;96;48;32;28;36;16;88;104;16;114;108;0;0;198;24;24;12;36;60;48;6;12;24;0;6;0;12;176;48;104;32;118;0;80;24;0;;0;0;12;8;8;2;0;18;0;150;120;0;0;18;210;14;10;20;30;48;36;200;18;30;0;0;6;4;0;0;0;230;0;0;216;124;24;42;46;10;0;0;6;0;34;102;144;96;80;8;12;4;6;30;0;42;168;18;6;60;0;0;0;4;16;6;20;20;8;6;12;0;0;85;77;114;16;24;30;42;48;42;16;30;48;42;0;0;8;110;90;36;66;4;54;66;0;0;42;6;18;36;8;0;20;4;4;36;4;16;8;0;0;6;32;6;0;240;0;32;216;42
2021-05-20;0;6;6;0;0;8;0;0;0;0;0;0;6;0;0;0;0;6;6;0;12;0;6;6;0;0;0;0;0;0;0;72;0;8;56;12;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;24;0;64;0;24;8;14;6;0;;0;0;6;56;0;2;0;30;0;0;0;0;0;0;0;2;0;0;14;72;60;0;2;0;0;0;2;2;0;0;0;300;0;0;150;160;30;34;22;18;12;0;18;12;24;66;54;84;100;0;12;0;0;6;6;6;174;0;18;24;10;0;0;0;0;0;30;0;0;0;0;0;0;45;10;124;0;4;12;4;12;18;0;12;24;36;0;0;0;144;70;60;102;0;48;54;0;0;36;0;12;8;8;0;8;0;4;40;4;0;4;2;2;0;56;0;24;304;0;32;216;48
2021-05-21;12;36;18;24;6;32;0;6;6;66;12;24;6;0;24;12;0;30;6;84;84;54;78;96;0;114;54;30;64;36;6;72;72;160;184;42;42;0;0;228;0;18;18;6;18;24;6;0;0;6;0;0;0;88;32;152;24;86;0;46;6;30;;0;0;6;104;16;6;0;42;0;60;60;0;8;12;108;22;2;22;60;54;30;160;26;24;0;0;12;8;24;0;0;150;12;0;48;116;42;28;58;4;6;0;18;6;34;114;138;90;48;12;20;4;0;24;0;42;168;36;24;28;20;6;8;0;0;6;20;20;2;2;6;16;8;82;56;102;16;16;36;12;36;12;16;48;36;24;2;0;0;88;58;36;54;0;66;36;0;0;66;0;6;44;16;0;16;8;4;68;16;16;12;0;0;0;24;0;32;80;0;16;104;18
2021-05-22;12;24;12;24;12;0;12;12;12;12;12;0;0;0;12;0;0;0;0;12;12;12;12;12;0;0;0;0;0;8;12;0;0;0;48;12;12;0;0;12;16;0;0;0;12;0;0;0;0;0;0;0;12;16;0;0;0;0;0;0;0;260;;0;0;0;48;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;60;30;0;0;0;0;0;0;0;0;0;0;140;0;0;48;60;0;0;6;6;0;0;0;0;0;6;0;18;28;0;4;4;6;0;0;0;120;0;0;4;0;0;0;0;0;0;20;0;0;0;0;20;6;21;30;48;8;0;0;6;0;0;32;0;0;0;0;0;8;40;32;24;0;0;12;24;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;32;0;12;80;0;16;168;30
2021-05-24;18;84;48;84;36;64;12;30;18;78;36;18;18;0;30;12;12;42;18;102;144;72;96;132;0;108;90;24;64;28;54;104;56;24;240;90;42;0;18;186;0;12;6;30;42;54;6;6;16;0;6;8;0;200;48;88;48;60;8;24;6;16;0;0;0;18;88;16;4;0;0;0;60;120;8;8;30;150;14;6;16;24;48;36;128;14;6;0;0;14;4;6;0;0;130;18;0;48;74;42;42;72;6;6;0;42;0;46;114;120;90;56;28;20;4;24;6;24;96;102;30;18;60;0;0;8;0;8;12;20;32;12;12;4;0;0;60;41;30;80;22;36;18;36;54;16;42;18;60;0;0;20;92;86;12;24;4;18;24;0;0;30;0;42;36;32;0;20;12;4;24;24;28;20;0;0;6;16;12;0;128;16;16;96;24
